Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
1191,20.193,40.131,100485.95,1.1895,2.591,39.825,38.658,38.424,37.825,8.183,7.975,8.062,8.038,64802.0,325.0,1.0
1192,20.193,40.124,100490.42,1.1896,2.5875,36.325,37.958,38.004,37.825,7.815,7.975,7.989,7.993,64857.0,325.0,1.0
1193,20.193,40.116,100488.2,1.1896,2.5845,33.325,36.568,37.068,37.825,7.485,7.975,7.841,7.894,64911.0,325.0,1.0
1194,20.182,40.131,100488.2,1.1896,2.59088,39.7,37.508,37.595,37.95,8.17,7.988,7.941,7.95,64965.0,325.0,1.0
1195,20.182,40.116,100485.95,1.1896,2.59413,42.95,39.14,38.666,37.95,8.498,7.988,8.112,8.063,65018.0,325.0,1.0
1196,20.182,40.139,100490.42,1.1896,2.59125,40.075,39.421,38.948,38.325,8.208,8.027,8.141,8.092,65073.0,0.0,1.0
1197,20.182,40.131,100490.42,1.1896,2.5885,37.325,38.792,38.623,38.325,7.922,8.027,8.076,8.058,65127.0,0.0,1.0
1198,20.193,40.139,100487.734,1.1896,2.58413,32.95,37.04,37.489,37.95,7.443,7.988,7.891,7.939,65180.0,0.0,1.0
1199,20.193,40.131,100487.734,1.1896,2.59238,41.2,38.288,38.231,38.325,8.323,8.027,8.023,8.017,65234.0,0.0,1.0
1200,20.193,40.139,100489.08,1.1896,2.59025,39.075,38.524,38.4,39.075,8.105,8.105,8.048,8.035,65289.0,0.0,1.0
1201,20.182,40.131,100488.64,1.1896,2.58913,37.95,38.352,38.31,38.325,7.988,8.027,8.03,8.025,65342.0,0.0,1.0
1202,20.182,40.139,100485.95,1.1896,2.58938,38.2,38.306,38.288,38.2,8.014,8.014,8.025,8.023,65396.0,0.0,1.0
1203,20.193,40.139,100485.95,1.1895,2.59025,39.075,38.537,38.445,38.325,8.105,8.027,8.049,8.04,65449.0,0.0,1.0
1204,20.203,40.154,100491.33,1.1896,2.58863,37.45,38.211,38.246,38.325,7.935,8.027,8.015,8.019,65504.0,0.0,1.0
1205,20.171,40.131,100488.64,1.1897,2.58863,37.45,37.983,38.087,38.2,7.935,8.014,7.991,8.002,65558.0,0.0,1.0
1206,20.171,40.131,100492.24,1.1897,2.59225,41.075,38.911,38.685,38.325,8.31,8.027,8.088,8.064,65611.0,0.0,1.0
1207,20.193,40.139,100485.516,1.1895,2.58725,36.075,38.06,38.163,38.325,7.788,8.027,7.999,8.01,65666.0,0.0,1.0
1208,20.193,40.146,100485.516,1.1895,2.58475,33.575,36.715,37.245,38.325,7.513,8.027,7.857,7.913,65719.0,0.0,1.0
1209,20.171,40.146,100490.42,1.1897,2.58888,37.7,37.01,37.336,38.2,7.961,8.014,7.888,7.923,65773.0,0.0,1.0
1210,20.171,40.131,100485.03,1.1896,2.586,34.825,36.355,36.834,37.95,7.652,7.988,7.818,7.869,65827.0,0.0,1.0
1211,20.203,40.139,100489.984,1.1895,2.582,30.825,34.696,35.632,37.95,7.199,7.988,7.638,7.74,65881.0,0.0,1.0
1212,20.171,40.146,100489.984,1.1897,2.58475,33.575,34.36,35.221,37.7,7.513,7.961,7.6,7.695,65935.0,0.0,1.0
1213,20.193,40.154,100491.766,1.1896,2.57975,28.575,32.624,33.892,37.45,6.931,7.935,7.406,7.549,65989.0,0.0,1.0
1214,20.193,40.162,100487.3,1.1895,2.582,30.825,32.085,33.278,37.45,7.199,7.935,7.345,7.48,66042.0,0.0,1.0
1215,20.203,40.146,100492.24,1.1896,2.57988,28.7,31.069,32.363,37.45,6.946,7.935,7.227,7.376,66097.0,0.0,1.0
1216,20.182,40.154,100492.24,1.1897,2.58088,29.7,30.659,31.83,37.45,7.066,7.935,7.179,7.315,66151.0,0.0,1.0
1217,20.203,40.146,100492.24,1.1896,2.58425,33.075,31.384,32.079,37.325,7.457,7.922,7.264,7.344,66204.0,0.0,1.0
1218,20.193,40.162,100488.64,1.1896,2.5815,30.325,31.066,31.728,36.075,7.14,7.788,7.227,7.304,66258.0,0.0,1.0
1219,20.203,40.177,100485.95,1.1895,2.57775,26.575,29.719,30.698,34.825,6.685,7.652,7.069,7.184,66312.0,0.0,1.0
1220,20.182,40.162,100490.42,1.1896,2.58263,31.45,30.238,30.848,34.825,7.271,7.652,7.13,7.202,66366.0,0.0,1.0
1221,20.193,40.154,100490.42,1.1896,2.58188,30.7,30.377,30.819,33.575,7.184,7.513,7.146,7.198,66420.0,0.0,1.0
1222,20.193,40.162,100486.86,1.1895,2.58238,31.2,30.624,30.895,33.575,7.243,7.513,7.176,7.207,66473.0,0.0,1.0
1223,20.182,40.162,100491.33,1.1896,2.57938,28.2,29.897,30.356,33.075,6.885,7.457,7.09,7.144,66528.0,0.0,1.0
1224,20.182,40.154,100489.08,1.1896,2.5795,28.325,29.425,29.95,31.45,6.901,7.271,7.034,7.096,66582.0,0.0,1.0
1225,20.182,40.154,100494.02,1.1897,2.57675,25.575,28.27,29.075,31.2,6.557,7.242,6.894,6.991,66635.0,0.0,1.0
1226,20.171,40.169,100494.02,1.1897,2.58375,32.575,29.562,29.775,31.2,7.4,7.242,7.049,7.075,66690.0,0.0,1.0
1227,20.203,40.177,100485.03,1.1895,2.58063,29.45,29.528,29.71,30.825,7.037,7.199,7.046,7.068,66744.0,0.0,1.0
1228,20.193,40.185,100485.516,1.1895,2.5775,26.325,28.567,29.033,30.825,6.653,7.199,6.93,6.987,66797.0,0.0,1.0
1229,20.193,40.177,100488.64,1.1896,2.57713,25.95,27.782,28.416,30.7,6.605,7.184,6.834,6.912,66851.0,0.0,1.0
1230,20.193,40.169,100488.64,1.1896,2.57738,26.2,27.308,27.973,30.325,6.637,7.14,6.776,6.858,66906.0,0.0,1.0
1231,20.193,40.177,100485.03,1.1895,2.57838,27.2,27.275,27.819,29.7,6.763,7.067,6.772,6.839,66959.0,0.0,1.0
1232,20.193,40.177,100487.3,1.1895,2.57525,24.075,26.315,27.07,29.45,6.362,7.037,6.652,6.746,67013.0,0.0,1.0
1233,20.171,40.177,100485.03,1.1896,2.578,26.825,26.468,27.021,28.7,6.716,6.946,6.671,6.74,67066.0,0.0,1.0
1234,20.182,40.177,100485.03,1.1896,2.57763,26.45,26.463,26.907,28.575,6.669,6.931,6.67,6.726,67121.0,0.0,1.0
1235,20.182,40.177,100485.03,1.1896,2.57863,27.45,26.759,27.016,28.325,6.794,6.901,6.707,6.739,67175.0,0.0,1.0
1236,20.203,40.177,100487.734,1.1895,2.57725,26.075,26.554,26.827,28.2,6.621,6.886,6.682,6.716,67228.0,0.0,1.0
1237,20.182,40.169,100484.125,1.1896,2.57688,25.7,26.298,26.602,27.45,6.573,6.794,6.649,6.688,67282.0,0.0,1.0
1238,20.203,40.177,100489.08,1.1895,2.5745,23.325,25.406,25.947,27.2,6.262,6.763,6.536,6.605,67337.0,0.0,1.0
1239,20.193,40.185,100489.08,1.1896,2.57375,22.575,24.557,25.272,26.825,6.161,6.716,6.425,6.518,67390.0,0.0,1.0
1240,20.193,40.177,100483.25,1.1895,2.57325,22.075,23.812,24.633,26.575,6.092,6.685,6.328,6.436,67444.0,0.0,1.0
1241,20.182,40.185,100488.164,1.1896,2.57275,21.575,23.141,24.021,26.45,6.023,6.668,6.237,6.355,67499.0,0.0,1.0
1242,20.193,40.177,100484.6,1.1895,2.57175,20.575,22.371,23.332,26.325,5.882,6.653,6.133,6.263,67552.0,0.0,1.0
1243,20.193,40.192,100489.08,1.1896,2.5745,23.325,22.658,23.331,26.2,6.262,6.637,6.172,6.263,67606.0,0.0,1.0
1244,20.182,40.207,100489.08,1.1896,2.57213,20.95,22.145,22.855,26.075,5.935,6.621,6.102,6.199,67660.0,0.0,1.0
1245,20.193,40.177,100488.64,1.1896,2.57113,19.95,21.487,22.274,25.95,5.792,6.605,6.01,6.12,67714.0,0.0,1.0
1246,20.182,40.192,100485.48,1.1896,2.57113,19.95,21.026,21.809,25.7,5.792,6.573,5.946,6.055,67768.0,0.0,1.0
1247,20.182,40.2,100491.766,1.1896,2.57075,19.575,20.591,21.362,25.7,5.737,6.573,5.884,5.993,67822.0,0.0,1.0
1248,20.182,40.192,100491.766,1.1896,2.5695,18.325,19.911,20.755,24.075,5.551,6.362,5.786,5.907,67875.0,0.0,1.0
1249,20.203,40.192,100487.3,1.1895,2.57075,19.575,19.81,20.519,23.325,5.737,6.262,5.771,5.874,67930.0,0.0,1.0
1250,20.193,40.207,100483.69,1.1895,2.57013,18.95,19.552,20.205,23.325,5.645,6.262,5.734,5.829,67984.0,0.0,1.0
1251,20.193,40.207,100489.516,1.1896,2.56938,18.2,19.147,19.804,22.575,5.532,6.161,5.674,5.77,68037.0,0.0,1.0
1252,20.182,40.207,100485.03,1.1896,2.56913,17.95,18.788,19.433,22.075,5.494,6.092,5.62,5.716,68091.0,0.0,1.0
1253,20.193,40.2,100485.03,1.1895,2.56938,18.2,18.611,19.187,21.575,5.532,6.023,5.594,5.68,68146.0,0.0,1.0
1254,20.193,40.207,100487.734,1.1895,2.57025,19.075,18.751,19.164,20.95,5.663,5.935,5.615,5.676,68199.0,0.0,1.0
1255,20.182,40.207,100489.516,1.1896,2.5695,18.325,18.623,18.997,20.575,5.551,5.881,5.595,5.651,68253.0,0.0,1.0
1256,20.193,40.207,100484.6,1.1895,2.56875,17.575,18.309,18.712,19.95,5.436,5.792,5.548,5.609,68307.0,0.0,1.0
1257,20.193,40.207,100484.6,1.1895,2.569,17.825,18.164,18.535,19.95,5.475,5.792,5.526,5.582,68361.0,0.0,1.0
1258,20.193,40.215,100485.95,1.1895,2.56725,16.075,17.537,18.043,19.575,5.199,5.737,5.43,5.508,68415.0,0.0,1.0
1259,20.182,40.2,100489.08,1.1896,2.56575,14.575,16.649,17.349,19.575,4.95,5.737,5.291,5.401,68469.0,0.0,1.0
1260,20.182,40.207,100490.89,1.1896,2.5675,16.325,16.552,17.145,19.075,5.239,5.663,5.275,5.369,68523.0,0.0,1.0
1261,20.193,40.2,100484.6,1.1895,2.56688,15.7,16.296,16.856,18.95,5.138,5.645,5.234,5.324,68577.0,0.0,1.0
1262,20.203,40.207,100484.6,1.1895,2.56725,16.075,16.23,16.7,18.325,5.199,5.551,5.224,5.299,68630.0,0.0,1.0
1263,20.182,40.207,100488.2,1.1896,2.5665,15.325,15.958,16.425,18.325,5.076,5.551,5.18,5.255,68684.0,0.0,1.0
1264,20.203,40.23,100486.86,1.1895,2.56738,16.2,16.031,16.38,18.2,5.219,5.532,5.192,5.248,68739.0,0.0,1.0
1265,20.203,40.207,100488.71,1.1895,2.56625,15.075,15.744,16.119,18.2,5.035,5.532,5.145,5.206,68792.0,0.0,1.0
1266,20.193,40.238,100488.71,1.1896,2.56525,14.075,15.244,15.71,17.95,4.865,5.494,5.063,5.139,68846.0,0.0,1.0
1267,20.193,40.23,100489.55,1.1896,2.567,15.825,15.418,15.733,17.825,5.158,5.474,5.091,5.143,68900.0,0.0,1.0
1268,20.182,40.223,100487.734,1.1896,2.56488,13.7,14.903,15.327,17.575,4.799,5.436,5.006,5.076,68954.0,0.0,1.0
1269,20.182,40.207,100484.6,1.1896,2.56738,16.2,15.292,15.501,16.325,5.219,5.239,5.071,5.105,69008.0,0.0,1.0
1270,20.193,40.215,100487.8,1.1895,2.56613,14.95,15.189,15.391,16.2,5.014,5.219,5.054,5.087,69062.0,0.0,1.0
1271,20.182,40.207,100487.8,1.1896,2.56488,13.7,14.743,15.053,16.2,4.799,5.219,4.979,5.031,69115.0,0.0,1.0
1272,20.193,40.223,100489.984,1.1896,2.56588,14.7,14.73,14.982,16.075,4.971,5.199,4.976,5.019,69170.0,0.0,1.0
1273,20.171,40.238,100491.766,1.1897,2.566,14.825,14.759,14.951,16.075,4.992,5.198,4.981,5.013,69224.0,0.0,1.0
1274,20.203,40.23,100488.64,1.1895,2.56525,14.075,14.554,14.776,15.825,4.865,5.158,4.947,4.984,69277.0,0.0,1.0
1275,20.193,40.23,100488.64,1.1896,2.56613,14.95,14.673,14.811,15.7,5.014,5.138,4.967,4.99,69331.0,0.0,1.0
1276,20.193,40.223,100490.42,1.1896,2.567,15.825,15.018,15.014,15.7,5.158,5.138,5.025,5.024,69385.0,0.0,1.0
1277,20.182,40.23,100489.516,1.1896,2.56513,13.95,14.698,14.801,15.325,4.843,5.076,4.971,4.988,69439.0,0.0,1.0
1278,20.203,40.23,100489.516,1.1895,2.56425,13.075,14.211,14.456,15.075,4.689,5.035,4.888,4.93,69493.0,0.0,1.0
1279,20.182,40.23,100487.734,1.1896,2.56525,14.075,14.17,14.38,14.95,4.865,5.013,4.881,4.917,69547.0,0.0,1.0
1280,20.193,40.238,100487.734,1.1895,2.567,15.825,14.667,14.669,14.95,5.158,5.014,4.966,4.966,69601.0,0.0,1.0
1281,20.193,40.23,100486.38,1.1895,2.56613,14.95,14.752,14.725,14.95,5.014,5.014,4.98,4.976,69655.0,0.0,1.0
1282,20.193,40.23,100488.64,1.1896,2.56725,16.075,15.149,14.995,14.95,5.199,5.014,5.047,5.021,69708.0,0.0,1.0
1283,20.193,40.246,100487.734,1.1895,2.5655,14.325,14.902,14.861,14.95,4.908,5.014,5.005,4.999,69763.0,0.0,1.0
1284,20.182,40.23,100487.734,1.1896,2.56613,14.95,14.916,14.879,14.95,5.013,5.013,5.008,5.002,69817.0,0.0,1.0
1285,20.193,40.238,100485.95,1.1895,2.56538,14.2,14.701,14.743,14.95,4.886,5.014,4.972,4.979,69870.0,0.0,1.0
1286,20.203,40.23,100489.984,1.1895,2.56538,14.2,14.551,14.635,14.825,4.886,4.993,4.946,4.96,69924.0,0.0,1.0
1287,20.225,40.23,100487.3,1.1894,2.564,12.825,14.033,14.273,14.7,4.644,4.972,4.858,4.899,69978.0,0.0,1.0
1288,20.182,40.246,100487.3,1.1896,2.56438,13.2,13.783,14.058,14.7,4.711,4.971,4.814,4.862,70032.0,0.0,1.0
1289,20.203,40.261,100487.734,1.1895,2.565,13.825,13.796,14.012,14.325,4.821,4.908,4.816,4.854,70086.0,0.0,1.0
1290,20.193,40.246,100489.984,1.1896,2.566,14.825,14.105,14.174,14.7,4.993,4.971,4.87,4.882,70139.0,0.0,1.0
1291,20.193,40.261,100490.86,1.1896,2.56488,13.7,13.983,14.08,14.325,4.799,4.908,4.849,4.865,70194.0,0.0,1.0
1292,20.193,40.246,100489.914,1.1896,2.566,14.825,14.236,14.229,14.325,4.993,4.908,4.892,4.891,70248.0,0.0,1.0
1293,20.193,40.246,100489.914,1.1896,2.56688,15.7,14.675,14.523,14.7,5.138,4.971,4.967,4.941,70301.0,0.0,1.0
1294,20.182,40.253,100490.86,1.1896,2.56588,14.7,14.683,14.558,14.7,4.971,4.971,4.968,4.947,70355.0,0.0,1.0
1295,20.193,40.253,100486.81,1.1895,2.56425,13.075,14.201,14.262,14.325,4.689,4.908,4.886,4.897,70410.0,0.0,1.0
1296,20.182,40.238,100485.03,1.1896,2.56575,14.575,14.313,14.325,14.575,4.95,4.95,4.906,4.908,70463.0,0.0,1.0
1297,20.203,40.246,100491.766,1.1895,2.56388,12.7,13.829,14.0,14.325,4.621,4.908,4.822,4.852,70517.0,0.0,1.0
1298,20.203,40.253,100491.766,1.1895,2.56325,12.075,13.303,13.615,14.2,4.506,4.886,4.729,4.784,70571.0,0.0,1.0
1299,20.182,40.261,100489.516,1.1896,2.56438,13.2,13.272,13.532,14.2,4.711,4.886,4.724,4.77,70625.0,0.0,1.0
1300,20.182,40.261,100487.3,1.1896,2.56525,14.075,13.513,13.641,14.2,4.865,4.886,4.766,4.789,70679.0,0.0,1.0
1301,20.182,40.261,100487.734,1.1896,2.56488,13.7,13.569,13.652,14.2,4.799,4.886,4.776,4.791,70732.0,0.0,1.0
1302,20.214,40.253,100487.734,1.1895,2.566,14.825,13.946,13.887,14.2,4.993,4.886,4.842,4.832,70787.0,0.0,1.0
1303,20.193,40.246,100487.734,1.1895,2.567,15.825,14.51,14.275,14.2,5.158,4.886,4.939,4.899,70841.0,0.0,1.0
1304,20.182,40.268,100488.164,1.1896,2.5655,14.325,14.454,14.285,14.2,4.908,4.886,4.93,4.901,70894.0,0.0,1.0
1305,20.182,40.284,100489.516,1.1896,2.56463,13.45,14.153,14.118,14.2,4.755,4.886,4.878,4.872,70948.0,0.0,1.0
1306,20.193,40.261,100490.86,1.1896,2.565,13.825,14.055,14.059,14.075,4.821,4.865,4.861,4.862,71003.0,0.0,1.0
1307,20.182,40.268,100490.42,1.1896,2.56463,13.45,13.873,13.937,13.825,4.755,4.821,4.829,4.841,71056.0,0.0,1.0
1308,20.193,40.261,100490.42,1.1896,2.565,13.825,13.859,13.915,13.825,4.821,4.821,4.827,4.837,71110.0,0.0,1.0
1309,20.193,40.284,100490.42,1.1896,2.56513,13.95,13.886,13.922,13.825,4.843,4.821,4.832,4.838,71164.0,0.0,1.0
1310,20.182,40.268,100490.89,1.1896,2.56725,16.075,14.543,14.353,13.95,5.199,4.843,4.945,4.912,71218.0,0.0,1.0
1311,20.203,40.276,100490.89,1.1895,2.56475,13.575,14.253,14.197,13.95,4.778,4.843,4.895,4.886,71272.0,0.0,1.0
1312,20.182,40.284,100486.38,1.1896,2.5665,15.325,14.574,14.423,13.95,5.076,4.843,4.95,4.924,71326.0,0.0,1.0
1313,20.193,40.268,100487.3,1.1895,2.56613,14.95,14.687,14.528,14.075,5.014,4.865,4.969,4.942,71379.0,0.0,1.0
1314,20.171,40.284,100488.64,1.1896,2.56538,14.2,14.541,14.463,14.075,4.886,4.864,4.944,4.931,71434.0,0.0,1.0
1315,20.193,40.284,100484.6,1.1895,2.56538,14.2,14.439,14.41,14.075,4.886,4.865,4.927,4.922,71487.0,0.0,1.0
1316,20.193,40.268,100484.6,1.1895,2.56513,13.95,14.292,14.318,13.95,4.843,4.843,4.902,4.907,71541.0,0.0,1.0
1317,20.193,40.268,100487.734,1.1895,2.56425,13.075,13.927,14.07,13.95,4.689,4.843,4.839,4.864,71596.0,0.0,1.0
1318,20.193,40.276,100490.86,1.1896,2.56425,13.075,13.672,13.871,13.95,4.689,4.843,4.794,4.829,71649.0,0.0,1.0
1319,20.193,40.268,100485.03,1.1895,2.56425,13.075,13.493,13.712,13.95,4.689,4.843,4.763,4.801,71703.0,0.0,1.0
1320,20.193,40.284,100485.03,1.1895,2.56388,12.7,13.255,13.509,13.95,4.621,4.843,4.721,4.766,71757.0,0.0,1.0
1321,20.193,40.284,100488.164,1.1895,2.56475,13.575,13.351,13.523,13.95,4.777,4.843,4.738,4.768,71811.0,0.0,1.0
1322,20.203,40.284,100492.2,1.1895,2.56625,15.075,13.868,13.833,13.95,5.034,4.843,4.829,4.823,71865.0,0.0,1.0
1323,20.203,40.284,100485.03,1.1895,2.56525,14.075,13.93,13.882,13.95,4.865,4.843,4.84,4.831,71919.0,0.0,1.0
1324,20.193,40.284,100485.03,1.1895,2.56475,13.575,13.824,13.82,13.95,4.778,4.843,4.821,4.82,71972.0,0.0,1.0
1325,20.182,40.291,100484.6,1.1895,2.566,14.825,14.124,14.021,13.95,4.993,4.843,4.873,4.855,72027.0,0.0,1.0
1326,20.193,40.291,100489.984,1.1896,2.5655,14.325,14.185,14.082,13.95,4.908,4.843,4.883,4.866,72081.0,0.0,1.0
1327,20.193,40.291,100487.3,1.1895,2.56438,13.2,13.889,13.906,13.95,4.711,4.843,4.832,4.835,72134.0,0.0,1.0
1328,20.193,40.291,100485.516,1.1895,2.566,14.825,14.17,14.09,13.95,4.993,4.843,4.881,4.867,72188.0,0.0,1.0
1329,20.171,40.291,100485.516,1.1896,2.56588,14.7,14.329,14.212,14.075,4.971,4.865,4.908,4.888,72242.0,0.0,1.0
1330,20.193,40.299,100485.95,1.1895,2.56525,14.075,14.253,14.184,14.075,4.865,4.865,4.895,4.884,72296.0,0.0,1.0
1331,20.182,40.291,100483.25,1.1895,2.56538,14.2,14.237,14.188,14.2,4.886,4.886,4.893,4.884,72350.0,0.0,1.0
1332,20.193,40.291,100485.95,1.1895,2.565,13.825,14.114,14.115,14.075,4.821,4.865,4.871,4.872,72403.0,0.0,1.0
1333,20.182,40.299,100479.22,1.1895,2.56588,14.7,14.29,14.232,14.2,4.972,4.886,4.902,4.892,72458.0,0.0,1.0
1334,20.193,40.291,100479.22,1.1894,2.56538,14.2,14.
